,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_score_classific,sentimento
87714,be6ef40d39adc86b0498bc0942b70fa9,30f610db02d0880c9687dd1edd8b8710,1,Envio incompleto,"Comprei o produto me mandaram fora da embalagem original, dentro de a caixa avulsa tudo solto, não me mandaram a nota fiscal, nem o manual,",2018-06-15 00:00:00,2018-06-16 09:00:58,Péssimo,negativo
87715,2e4e087ee9708c878bb551a4bf07a633,e3f0b406629d8e6309d61f34a2087d71,2,,Recebi só a fruteira e nao recebi o cesto,2018-04-25 00:00:00,2018-04-26 13:46:29,Abixo da média,negativo
87717,5b83d230dd7ad3d74f6729e474aed9db,a2e3d71162779bb939a9e0a461226e64,5,super recomendo,adorei,2018-07-12 00:00:00,2018-07-13 13:36:48,Ótimo,positivo
87720,2c9eac63112b72ae2dd2102b056bf942,e2eaf909eb6ba881117aa407992a5ffb,1,,sem comentario,2016-11-15 00:00:00,2016-11-16 16:43:47,Péssimo,negativo
87721,fd25669d085dfdeb82b0acbb3c194e4f,0953ccb40a8fb30d5fd5ce0c06bbf4ad,5,,Excelente compra,2017-11-30 00:00:00,2017-12-01 18:23:07,Ótimo,positivo
87728,ae8ea4300f0d66aca4f7501a54896f5f,96c26f94aabe1e27bcc5068044c5da90,5,Muito bom,Muito bom,2018-06-20 00:00:00,2018-06-21 22:51:11,Ótimo,positivo
87730,9695be83ceedd5d66f60fd5696de2fc7,2a6fe3e9e5cc930c0033522f117c1a20,5,,"o produto chegou no dia seguinte!!! A base é excelente, recomendp!",2017-11-30 00:00:00,2017-12-01 05:12:19,Ótimo,positivo
87735,c86bcc0dd215c331038a1c67025ca5db,c3b2c9ce918dcc0fdf5053927cd0ff8e,5,Produto entregue,Chegou antes do prazo. ,2018-05-08 00:00:00,2018-05-10 13:20:31,Ótimo,positivo
87738,3162b63664d67e11dfd2ef5dd52810ae,ae09ebb82b7283effd23c7a5017498a1,5,Otimo!!,"Como sempre vcs estão de parabéns!!!
Muito obrigada pela atenção!!",2018-08-14 00:00:00,2018-08-15 12:26:18,Ótimo,positivo
87742,20cb3fcd5a01ab0fd347479c951d003a,543698050075bdc4dccb5009076c552a,5,,Atendimento muito bom estão de parabéns em tudo ,2018-03-01 00:00:00,2018-03-01 18:57:52,Ótimo,positivo
87745,9aea405ac411a6ec4e9d0c228b53ce57,a158403af039363a043ead0c69f1fd2b,1,,"Venho expressar a minha grande insatisfação pela loja e vendedor do produto.
Comprei o produto a mais de um mês e não recebi, o mesmo ficou de entrar em contato comigo e não me respondeu. ",2018-02-02 00:00:00,2018-02-02 19:15:29,Péssimo,negativo
87746,e64bd8287f3a6c5ba4b04de3a008f177,b372525f79a03a4f4c7f33e311e3a6eb,1,,NÃO RECEBI O PRODUTO,2018-03-09 00:00:00,2018-03-12 16:25:32,Péssimo,negativo
87747,7b6cf1c09041a79e596a1f1793790c13,f69ae31bce06a78d626762b53067c7e0,1,,Gostaria de receber meu produto,2016-12-04 00:00:00,2016-12-06 16:45:35,Péssimo,negativo
87749,a8249a6fdf42413464ff44b25d733e74,6643fcf7be174c77fb72dea37c92aa19,5,,"Empresa ótima,produto entregue antes mesmo do prazo,adorei...
Recomendo as minhas amigas de curso de enfermagem! ",2018-01-16 00:00:00,2018-01-18 19:30:17,Ótimo,positivo
87757,9d8c414738305af1419d9ab505caceef,b3666570c67eca46e04bc11a7285f0db,1,Produto de qualidade ruim,"Produto completamente diferente da propaganda,de péssima qualidade,os desenhos da cortina é muito claro e manchado,na foto as cores são muito mais vibrantes,só vou ficar com o produto pq sou obrigada.",2018-08-14 00:00:00,2018-08-14 23:40:02,Péssimo,negativo
87760,1bfec3e913196c72c1ea06fc8816bd9c,ee4a95415255b5c54189071b8c1a2c53,1,entrega atrasada,o prazo terminou e nao recebi meu produto,2018-06-01 00:00:00,2018-06-02 12:57:44,Péssimo,negativo
87762,a37f8a55b0a74df93a1d06b9f647d71e,ce9f67e52bc01bbf89c7ccc42923de1a,3,,Gostei do material levando em consideração o valor ,2017-11-23 00:00:00,2017-11-23 22:12:36,Na média,neutro
87763,9ed0398402b277b36f1355855ac653a3,6b7c46dc34ed8ec1795b10a9c5213d61,5,,muito bom,2017-08-17 00:00:00,2017-11-08 21:51:37,Ótimo,positivo
87764,3e6184968c0c5abd122dd9445e2aa5a7,fe2eef3b23570cf0d77e3bfd237aed93,5,,"Produto lindo...pequeno, serve uma pessoa mas é um charme, para agradar o namorado(a) e levar um café na cama cheio de estilo!!! Ameiiiii",2017-02-23 00:00:00,2017-03-03 16:08:40,Ótimo,positivo
87766,7316fc4002647b36dd5612760682316c,b6d6730512437da0a234e99ea7885212,1,,loja ruim,2017-09-24 00:00:00,2017-09-25 21:22:25,Péssimo,negativo
87769,78f1659c0d892c4913d8325e5db8124f,011080783e02d05b26c8c158b3653a42,4,Super recomendo,"produto bem embalado, chegou antes do prazo e de ótima qualidade ",2018-06-23 00:00:00,2018-06-26 12:23:56,Acima da média,positivo
87772,f72193f37214102489e05b036c0cec36,a4bc1696d87f667da1b782b7707358ad,4,,Muito bom o acessório a luva.,2018-08-14 00:00:00,2018-08-15 11:03:59,Acima da média,positivo
87774,e751faaae76c4ef082be4c4317226b49,f340220668141a9755810a13d31f95ad,2,,O produto não tem muita qualidade. Não foi o esperado. ,2018-04-07 00:00:00,2018-04-07 22:06:26,Abixo da média,negativo
87776,e45be45b49fa31882f4a8f51d8d6df96,05522f28f3be3d5e7ef9f09cc0ac35ba,5,recomendo,excelente produto,2018-06-22 00:00:00,2018-06-22 21:34:21,Ótimo,positivo
87778,fe333b513e02525836c6a966228b9c7f,1c723386781fca8d1e45ac747914962a,5,,Pena que foram só seis garrafas...,2018-08-15 00:00:00,2018-08-15 22:20:54,Ótimo,positivo
87781,d03d9e2a41e2cf1bc7e5317f32b79532,275322de6426ec5071b219b77fba6a65,3,,"O problema eh que pagamos 2 fretes pro mesmo fornecedor de cartuchos. Ai,..chega um com 15 dias e outro com mais uma semana. 
Este eh o problema das lannister. Falta gestão junto fornecedor. ....",2018-01-26 00:00:00,2018-01-26 16:10:06,Na média,neutro
87783,04f8004889e24549f490f57ffa2e792c,12c8abab1047518ce64899cb2c2966b7,4,,O produto foi entregue no prazo e tem boa qualidade.,2017-12-13 00:00:00,2017-12-15 13:25:46,Acima da média,positivo
87785,111b4569a1082acde7bc8ba9f33ad3b7,c1ae51115a5ffffd12f15c709654d2c0,1,,"Produto cancelado. Pior compra da minha vida, tanto por conta das lannister, como pela loja",2018-04-20 00:00:00,2018-04-20 09:14:05,Péssimo,negativo
87786,c6a9c8bd1f253810245d34ef69567ba2,91ba86ad6462c11c5540359db369b048,5,,Recomendo! ,2017-04-08 00:00:00,2017-04-08 22:07:46,Ótimo,positivo
87788,c3225abe556e44f53bee9acf7f618232,76b95d1df7db4efef64048b3f7653dc8,1,,Nao deveriam ter vendido se nao tinha o produto. Pois agora depois de mais de um mes da compra feita aparece no status do stark a mercadoria como indisponível.,2017-09-08 00:00:00,2017-09-08 11:04:59,Péssimo,negativo
87790,c535fb13da25357afc4ce89ae58b8573,ca956d502f34466301d1268a2df5b0a3,1,,"Péssima qualidade do produto
",2018-08-14 00:00:00,2018-08-15 03:09:48,Péssimo,negativo
87797,d81e9c2ab315bc3b80789004d1d108d1,c2ec5dfbcdd442236f5aa871c8da0593,5,,comprei pra minha filha ela gostou muito e lindo de jeitinho que ta na foto,2018-04-13 00:00:00,2018-04-15 12:01:18,Ótimo,positivo
87799,19b9727a40fd5060ef73d5d290beac8e,3fa6a4cd68d1e2c5df53b8ba3226c787,1,,Solicitei devolução! No site marcava um tamanho e veio menor.,2018-02-17 00:00:00,2018-02-18 08:54:12,Péssimo,negativo
87800,34556396ea6eeaeab0569e2fea97e0be,0d40f8fd78977af4c4fa84293ae7fa21,3,,"PRODUTO COM EMBALAGEM RASGADA, O COMBINADO ERA RECEBER E TIVE QUE IR ATÉ UMA AGENCIA DO CORREIO PARA RETIRAR DEVIDO O EMBALAGEM E AINDA PROCURAR LUGAR PARA TIRAR COPIA DE DOCUMENTO E PAGAR PELA COPIA.",2018-03-22 00:00:00,2018-03-26 12:50:42,Na média,neutro
87801,919a174bdfae37dc93bc85ffad55fa51,2e6a1087eb563f7648142859dceb5d90,3,,"o produto nãocondiz com a imagem, e a descrição. deixando muito a desejar.
vale a pena? CONCERTEZA NÃO",2018-02-23 00:00:00,2018-02-24 13:00:34,Na média,neutro
87802,7894f8463bce34a4e5ba2c542342a208,2de88b97e4bbf3a783afbdd55cb955e4,2,,"A película chegou, mas o produto em se, poderia ser melhor.. 
Não sei se todas as películas em gel sao desta forma, mas mesmo seguindo o q diz o fornecedor, é inevitável a criacao de bolhas na tela!",2018-02-02 00:00:00,2018-02-05 07:52:53,Abixo da média,negativo
87803,5c3b0040cb3ce54ad69c715e16f818e8,dc43b4be2ecaa2252af476b7f87f01a8,1,2,"nao gostei da pelicula levei pra um profissinal colocar porem ela ficou cheira de bolinhas de ar ele fez de td mas ele proprio nao recomendou
",2018-05-24 00:00:00,2018-05-25 13:44:09,Péssimo,negativo
87810,05940021d6a48245ada14f9b5092a0f5,c624cc88e5e978973852915f3d798c8e,5,,"Quando vc compra pela internet, espera qualidade, pontualidade, e produto perfeito. Pois foi isso que aconteceu, estou muito satisfeito. Obrigado.",2017-05-03 00:00:00,2017-05-04 17:09:00,Ótimo,positivo
87811,cf6c97af468468529a43f61127146053,a7b984cb7dba04216ef3408f9fdc724f,3,,Bom produto de fácil manuseio.,2018-02-28 00:00:00,2018-03-02 18:23:45,Na média,neutro
87812,3619dffbd490da227cd530c7c7f90d2b,21533e635256523fb56f1ce0d97439b9,1,,Até hoje não recebi e já descontou no c artão ,2017-12-02 00:00:00,2017-12-11 15:20:55,Péssimo,negativo
87814,a54124b16458b1048f7ccebbcacbe808,7488261a98cd6d7cf4407a8d6ed81095,1,,O prazo já expirou e não recebi o produto,2017-12-17 00:00:00,2017-12-17 22:26:22,Péssimo,negativo
87815,03443bf29594dfc550652a0da2b2a359,42f59e16260400b61de263422f347ef4,1,,Vendeu um produto e entregou outro de qualidade infinitamente inferior.,2018-03-07 00:00:00,2018-03-10 03:26:34,Péssimo,negativo
87816,0ce9db5e4ab65cacf7845124e4d787ee,3f35b92ed8249125038852a2742bd514,1,,"Não recebi o produto, e o estorno no cartão só foi feito dois meses depois.",2017-04-12 00:00:00,2017-08-08 01:36:58,Péssimo,negativo
87817,0bbad48bedef849089540444c0c9cb9b,85ca51954c545536cf77a680afe11969,5,,chegou antes do previsto adorei,2017-06-07 00:00:00,2017-06-07 20:09:46,Ótimo,positivo
87820,98938945a4aa26f21a5d2c3a6112b745,577b75217094b43a3e032b217d67f70f,5,,"Não tive problemas com a entrega nem com o produto, o problema foi com o pagamento que passou 2 vezes no meu cartao, fiz uma reclamação e não tive resposta. Ainda estou aguardando.",2018-04-14 00:00:00,2018-04-15 01:21:25,Ótimo,positivo
87821,49fea5c6cba737efc74d8e08823b1bfd,7229557b67bb7b631f68aa308462a533,3,,bom comprar com lannister,2018-02-07 00:00:00,2018-02-07 21:26:28,Na média,neutro
87822,64b42367806757ba34448678dd38920c,a3cbfbf2c6364b1c16f1c0ce8f6fd306,1,,"Não recomendo a empresa, mais de 30 dias e não recebi o produto.",2018-01-28 00:00:00,2018-01-29 11:48:01,Péssimo,negativo
87828,094894cd9783eba9edca11bac664b995,e9989a2b67c5d83fa24cef205772dd0b,1,péssimo,"Eu pedi o cancelamento desse produto antes de lançarem a nota fiscal, vocês deram continuidade no procedimento e entregaram o produto que infelizmente meu zelador recebeu, mesmo tendo sido orientado",2018-05-22 00:00:00,2018-05-23 12:46:31,Péssimo,negativo
87829,5378d1e800cc9b0ab3f2892e8fb2ccf7,be16956e185d1e4f58a8443b3fa7b7d6,5,,Certinho ,2018-01-13 00:00:00,2018-01-13 17:52:05,Ótimo,positivo
87830,745666692975c47d0c6412372c19cbcb,d5c99387bb0975f7fd307eab0b02bd63,1,,"Não gostei.muita demora na entrega, até hoje não recebi meu produto.",2018-04-07 00:00:00,2018-04-07 10:23:36,Péssimo,negativo
87831,516b10cfc16729ea3cc343840e1ca5df,d2881983257f5db81d89259c7d0c6012,4,,Muito bom.só achei um pouco pequeno mais nada de mais,2017-09-19 00:00:00,2017-09-20 11:23:46,Acima da média,positivo
87832,a0c179ecab97046cebf7bb9ffbfe93ef,9a0a3c8bb7bb3ddebdf16f8df87d7e18,5,,"Produto conforme o anúncio, envio rápido e correto.",2017-03-22 00:00:00,2017-03-23 02:26:18,Ótimo,positivo
87833,a4380b832354621e028ff3382d0c8222,619ec92710d17c5fd70018c3ee9ad4cf,5,O melhor ,Veio como o combinado produto original eu recomendo em lojas fisicas muito caro . ,2018-08-25 00:00:00,2018-08-28 02:30:57,Ótimo,positivo
87837,7e5d6a199b9549fec05f8e910e751216,cbb0c3b7cdc8206fdd747d618dc71af1,5,Muito bom.,Produto dentro do que foi anunciado.,2018-06-05 00:00:00,2018-06-06 00:48:57,Ótimo,positivo
87841,6090817a1d488e5ed3bf7a65b421d308,9e64fa6df99d260d54897bdbd85f762e,5,,Teve um pequeno contratempo o correio etregou os produtos fracionados mais chegou tudo correto.,2018-01-05 00:00:00,2018-01-05 23:44:12,Ótimo,positivo
87842,d8caf32d508cf4c570b223e38eb23b0a,9f699b61466717356c395dfd79ec616e,1,,"Produto comercializado não é o original da marca Oakley, trata-se de réplica, total desrespeito ao consumidor!",2018-01-12 00:00:00,2018-01-15 21:15:00,Péssimo,negativo
87843,85f008956655efdbeaa013a1d0f703fd,26a61c64f323051101667738921220fd,3,,"Não recebi ainda, mas na verdade como posso avaliar o tempo p/ entrega se o limite é até 13/12? Hoje dia 4/12 , portanto, dentro do prazo. ",2017-12-02 00:00:00,2017-12-04 15:38:52,Na média,neutro
87844,c14c224afc0bda30f81c93ba2a5b4f99,88ce2e58fa5ec79842004f87fe6a5c80,4,,Só que deveria ser um pouco mais reforçada,2017-08-29 00:00:00,2017-08-30 15:05:30,Acima da média,positivo
87845,39c6fdcbc570ab92ef23cac063b378bc,d8448e657de2d4181e64b8fcf0506e9f,5,Ótimo,Tudo conforme combinado,2018-07-26 00:00:00,2018-07-27 11:26:58,Ótimo,positivo
87846,b59590faebee6ca91373417585e3db11,618f2dc846a3929a1e61bc34ed6fb267,5,super recomendasdo,entrega super rapido,2018-07-14 00:00:00,2018-07-16 14:19:21,Ótimo,positivo
87853,0cd3c462be5524225c20261fd3fc2b8b,543a9bf05657bd3c5099de23d13139a1,5,,"Gostei muito dos quadros , só não foi melhor , pois não vem com alça para pendurar na parede ! 
",2017-03-29 00:00:00,2017-04-01 14:43:34,Ótimo,positivo
87857,60565a6a0dccd29f0cefe65a88d0a467,ecece91c3d1b87ff38070137b454c50c,5,top,top,2018-08-31 00:00:00,2018-09-03 13:30:24,Ótimo,positivo
87858,3b2b36a66c5f063c46d487048d5bfff6,a4baf825ed3f84d3dd4b6b97ea951fa1,5,,"Atendeu as expectativas dentro do prazo indicado.
Não ocorreu nenhum imprevisto relacionado ao produto.",2017-04-06 00:00:00,2017-04-07 12:59:02,Ótimo,positivo
87859,0d38657487a0c3addaeab8ac0e6d248a,7d4bd3fbe5a300f9dc51aa3c63ad011e,5,,Gostei muito da mercadoria e gostaria de fazer outra compra agora sendo a mesa para decoração de festas se poderem me ajudar enviando me o pedido desse produto eu agradeço.,2017-09-07 00:00:00,2017-09-07 04:48:19,Ótimo,positivo
87861,f29bbead1034936360ff92f70abbe8f6,2447371e2d56b6efd605d73aff766657,2,,Produto demorou muito para chegar,2017-12-14 00:00:00,2017-12-22 13:28:48,Abixo da média,negativo
87863,c8b8be40426853bae8ea293893f02c07,d1d0ec044cc554a29e2e8fcb1c0f1002,1,,Mandaram-me apenas uma creatina. Sendo q comprei duas. ,2017-05-26 00:00:00,2017-05-27 23:47:47,Péssimo,negativo
87864,0ccf336f6c1a97b38c0740cce2201692,3a5c53b7345f82b31c0d656d63f3b8fb,4,frete,"Não aceito, esse valores de frete alto ",2018-08-14 00:00:00,2018-08-14 22:40:42,Acima da média,positivo
87871,4f3650278a96ae7bc5ca30316a2e2fc3,11177b43d0995dfa2114ceefa2c0cc16,1,,nao entregou produto no prazo,2017-12-16 00:00:00,2017-12-19 12:41:33,Péssimo,negativo
87875,03ee7dca3590cf40155b162bf273a9e5,18c2124c3874f480651069f1f8c9b903,5,,Recomendo,2017-12-15 00:00:00,2017-12-17 23:47:46,Ótimo,positivo
87876,f947993c8ee232258b414bb2c16a387d,a29ab32710213cb26d652ffae0386f44,3,,Nao lembro de ter lido no anuncio que se tratava de um produto que nao é original HP. Isto deve estar informado na publicaçao. Somente qdo usar vou saber se ele é tao bom qto o original.,2017-07-12 00:00:00,2017-07-13 14:11:02,Na média,neutro
87878,20a2dd334fdf6fc8390bafb3f324b734,2c274f7060d339f907c2388d08f166d6,4,,"O produto atendeu as expectativas, ótimo custo-benefício e a entrega foi perfeita, bem antes do prazo máximo.",2017-06-06 00:00:00,2017-06-07 01:07:18,Acima da média,positivo
87880,5c99f6ff0f883ea3b283853720266109,d98e1bbea27add1b46f2f78aa0a3517b,5,,Produto chegou antes do prazo,2018-02-28 00:00:00,2018-03-02 23:00:36,Ótimo,positivo
87881,91bfbf639889443e154def41be8944c5,d9f8510c453819ec4a9eb91851ea5fc4,5,,Como eu estava precisando das tintas fiz o pedido só achei o prazo da entrega um pouco longo tirando isso esta tudo ok muito bom ,2018-03-02 00:00:00,2018-03-02 23:24:30,Ótimo,positivo
87883,0b8175f28ef9973180f12f36b3992fc7,f1cd0985b47da7ca656177c7899c101d,3,,"Comprei dois, mas um veio com defeito, porém veio no prazo e bem embalado. Acho que é de fábrica.",2017-03-31 00:00:00,2017-04-01 01:37:00,Na média,neutro
87886,e448c2e97c87d2c694798b9defc7648b,dba786faebc1f0b354571debd40bda8e,5,Lindoo,Produto chegou muito rapido... E eh lindoooo... Ainda vou instalar... Mas aparentemente tah em otimo estado...,2018-04-27 00:00:00,2018-04-28 00:45:47,Ótimo,positivo
87889,d4af5e95b270e8db1b31d2bbb53f5312,17836bd884d9f15719248827c625e977,1,,Falta entregar 1 item. ,2018-02-03 00:00:00,2018-02-05 21:21:12,Péssimo,negativo
87890,c10dc3303dbec37e9da26a563b42b259,f42afa7297d7d5f4c540fd31c4196821,5,,"Cortina como eu esperava, acabamento bonito. Atendei minhas expectativas. ",2018-03-08 00:00:00,2018-03-09 11:58:54,Ótimo,positivo
87891,a7b4be16268a880c747dc5bd5117809f,c67e0d971789e81577df7e52a57ce0f9,5,,GOSTEI MUITO,2018-01-11 00:00:00,2018-01-14 03:31:32,Ótimo,positivo
87894,a5917ab6af25a02e92e9ca24a4b7e156,4fd902efd26ccffb79f2a7df0fdba36c,2,,O produto tem uma medida(tamanho) diferente do site ,2017-11-24 00:00:00,2017-11-28 17:45:23,Abixo da média,negativo
87896,f0b07e799729577a68a40fba41e086c0,9b652bd154e0804cb616f5e7c991e3f2,4,,"O produto é como o da foto, chegou no prazo e a qualidade é boa. Só poderia ser melhor embalado para envio.",2018-01-20 00:00:00,2018-02-06 12:55:13,Acima da média,positivo
87900,696f9a0131264c1473fa91ade03938a8,a4ee9df6b5f93107253c0a18145b1e51,3,,muito bom,2018-04-06 00:00:00,2018-04-08 17:32:01,Na média,neutro
87902,ee1c585dc8faf7a0fdab52fff1beb93e,46d941280fb05532830575927a3530f4,5,,Linda mochila..Preço justo...Excelente material.,2018-02-15 00:00:00,2018-02-17 00:20:29,Ótimo,positivo
87903,caa20be8f4f272e54c066405fdf5a427,f94b36edd3bdf9e9f9696ac9c8cfe2e3,5,10,"Parabéns,",2018-07-12 00:00:00,2018-07-13 14:38:30,Ótimo,positivo
87905,38400ef97dffe16a73de0e21168e0ba1,27a0c2a00aa85ff8202e8bd9c7dbd829,1,não recomendo,"eles enviam o produto para der retirado no correio, e o correio só nos avisa após o produto ser devolvido",2018-05-10 00:00:00,2018-05-16 02:30:24,Péssimo,negativo
87906,78506167e7bd88b9872369f1f08cfbbf,79b57d07c97ba24547cc8ec969785e64,4,,Tudo certo,2017-10-21 00:00:00,2017-11-21 03:02:13,Acima da média,positivo
87907,b9ba64eb1f226e7d7417f0d23faa722b,583bf04daf3f2e41c6e2522cc467867c,1,Produto não entregue ,"Meu produto não foi entregue e está constatado como entregue...
",2018-07-31 00:00:00,2018-07-31 23:45:14,Péssimo,negativo
87910,43a914d46ea13facd339ae40e90a793b,9abd4434524a2140bc9418988f93b4c8,5,,"deu certinho no meu sofá, e olha que ele é bem alto o encosto e grande
gostei muito",2018-03-22 00:00:00,2018-03-23 12:27:59,Ótimo,positivo
87917,fa5ef385f55f39cd39b7799c3ad89ff0,bd90d63806137364d76965e61cfd6a28,1,,Me sinto lesado pois comprei uma cascata e recebi outra é isso é propaganda enganosa você coloca uma foto de um cascata e entrega outra quero o devolver ou troca pela a que comprei ou meu dinheiro de ,2018-03-09 00:00:00,2018-03-09 22:13:46,Péssimo,negativo
87918,e02d9eb9423bf203d6f0968fe928e927,e3c4e25333597368379529a91b6970a1,5,Muito rápido !!!,O produto chegou no dia seguinte !!!!! Adorei !!!!,2018-08-03 00:00:00,2018-08-06 01:23:39,Ótimo,positivo
87921,5e639e03c8bc6beec26400c9a7bcdbfb,089b6875058f8f72ecbe2f5afe317910,4,,Entrega de acordo com o produto anunciado e dentro do prazo.,2018-04-14 00:00:00,2018-04-15 03:56:48,Acima da média,positivo
87923,20787e5ce2d5175a20135e52e3a701e8,896fbd78a9ef3839b34b893f48f6bc67,2,Problemas com entrega,Não chegou ainda estou na esperando ainda,2018-06-03 00:00:00,2018-06-03 12:57:57,Abixo da média,negativo
87924,9981f8eb42530121081722a0a5b275d7,ca68062131377687e13cfb41842fbac9,5,Ótimo ,Ótimo produto chegou muito antes do tempo!!!,2018-08-02 00:00:00,2018-08-02 23:13:01,Ótimo,positivo
87925,04cccd1e430dda15d4bbf9d409aaa996,8fc75fa394f1ce5c0fd2775a4ae94c2c,5,,Estou satisfeito com a atendimento ... grato ,2017-09-14 00:00:00,2017-09-19 11:49:45,Ótimo,positivo
87926,7c2666990e1e75bec790c350372b5342,31b3e1e5188e76431af2242ebbfb4ba4,1,,Não foi entregue o produto!!,2018-02-07 00:00:00,2018-02-14 13:04:25,Péssimo,negativo
87929,68b4c23e66ddf5e091de33e61db181d8,db9b55d97dbfb1c7cc31a62b7983597d,5,,"Dentro do prazo, bem embalado, produto correto",2017-08-09 00:00:00,2017-08-10 21:21:31,Ótimo,positivo
87930,2fdd2ae6adb828289e1d92e3bf70a38f,08f47d708b29e500be7ee1576343f2f9,5,,Vcs estão de. Parabéns ,2017-10-27 00:00:00,2017-10-28 08:13:54,Ótimo,positivo
87931,e279dfed28eb749e4a870a4b83f15c9c,b6eaedebebeb4676e1afd5b94b048d52,1,,Estou indignada com o descaso efetuei a compra dia 01/06/2017 e ate hoje não recebe meu produto ninguém mim ligou para mim esclarecer ou me da satisfação uma vez que ja paguei a 1 parc e vou pagar 2.,2017-06-20 00:00:00,2017-07-03 11:53:32,Péssimo,negativo
87935,4a695248a59c5f911a78bc96d8d93c0b,188804952924592ac0678c7ab1b42860,5,Muito bom ,Otimo,2018-08-31 00:00:00,2018-08-31 16:05:05,Ótimo,positivo
